size	colour	x	xend	y	yend	key	showSelectedlegendsizecolour	showSelected2	PANEL
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	77	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	77	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	77	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	77	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	77	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	77	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	77	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	77	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	77	1
1.5	#000000	77.5	96.5	4.87559539770214	4.87559539770214	78 96	LOPART	77	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	78	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	78	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	78	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	78	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	78	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	78	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	78	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	78	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	78	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	78	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	78	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	78	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	78	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	78	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	78	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	78	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	78	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	78	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	78	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	78	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	78	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	78	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	78	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	78	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	78	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	78	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	78	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	78	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	78	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	78	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	78	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	78	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	78	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	78	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	78	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	78	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	78	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	78	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	78	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	78	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	78	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	78	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	78	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	78	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	78	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	78	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	78	1
1.5	#000000	77.5	78.5	5.7717897755399	5.7717897755399	78 78	LOPART	78	1
1.5	#000000	78.5	96.5	4.8258068211556	4.8258068211556	79 96	LOPART	78	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	79	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	79	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	79	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	79	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	79	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	79	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	79	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	79	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	79	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	79	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	79	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	79	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	79	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	79	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	79	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	79	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	79	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	79	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	79	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	79	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	79	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	79	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	79	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	79	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	79	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	79	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	79	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	79	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	79	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	79	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	79	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	79	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	79	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	79	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	79	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	79	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	79	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	79	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	79	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	79	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	79	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	79	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	79	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	79	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	79	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	79	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	79	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	79	1
1.5	#000000	79.5	96.5	4.7536468932643	4.7536468932643	80 96	LOPART	79	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	90	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	90	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	90	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	90	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	90	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	90	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	90	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	90	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	90	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	90	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	90	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	90	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	90	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	90	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	90	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	90	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	90	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	90	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	90	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	90	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	90	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	90	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	90	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	90	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	90	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	90	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	90	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	90	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	90	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	90	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	90	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	90	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	90	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	90	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	90	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	90	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	90	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	90	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	90	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	90	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	90	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	90	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	90	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	90	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	90	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	90	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	90	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	90	1
1.5	#000000	79.5	90.5	4.80348097400612	4.80348097400612	80 90	LOPART	90	1
1.5	#000000	90.5	96.5	4.66228441190428	4.66228441190428	91 96	LOPART	90	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	91	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	91	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	91	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	91	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	91	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	91	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	91	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	91	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	91	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	91	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	91	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	91	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	91	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	91	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	91	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	91	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	91	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	91	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	91	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	91	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	91	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	91	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	91	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	91	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	91	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	91	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	91	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	91	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	91	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	91	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	91	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	91	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	91	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	91	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	91	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	91	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	91	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	91	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	91	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	91	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	91	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	91	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	91	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	91	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	91	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	91	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	91	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	91	1
1.5	#000000	79.5	90.5	4.80348097400612	4.80348097400612	80 90	LOPART	91	1
1.5	#000000	90.5	91.5	6.60039085153949	6.60039085153949	91 91	LOPART	91	1
1.5	#000000	91.5	96.5	4.27466312397723	4.27466312397723	92 96	LOPART	91	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	92	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	92	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	92	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	92	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	92	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	92	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	92	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	92	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	92	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	92	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	92	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	92	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	92	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	92	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	92	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	92	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	92	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	92	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	92	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	92	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	92	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	92	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	92	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	92	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	92	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	92	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	92	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	92	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	92	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	92	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	92	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	92	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	92	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	92	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	92	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	92	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	92	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	92	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	92	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	92	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	92	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	92	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	92	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	92	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	92	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	92	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	92	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	92	1
1.5	#000000	79.5	90.5	4.80348097400612	4.80348097400612	80 90	LOPART	92	1
1.5	#000000	90.5	92.5	6.64077290365316	6.64077290365316	91 92	LOPART	92	1
1.5	#000000	92.5	96.5	3.67304016602984	3.67304016602984	93 96	LOPART	92	1
1.5	#000000	0.5	1.5	9.10308545337502	9.10308545337502	1 1	LOPART	93	1
1.5	#000000	1.5	2.5	10.1848491846467	10.1848491846467	2 2	LOPART	93	1
1.5	#000000	2.5	3.5	11.5878453312088	11.5878453312088	3 3	LOPART	93	1
1.5	#000000	3.5	4.5	8.86962432575371	8.86962432575371	4 4	LOPART	93	1
1.5	#000000	4.5	6.5	10.0260842639151	10.0260842639151	5 6	LOPART	93	1
1.5	#000000	6.5	7.5	10.7079547292717	10.7079547292717	7 7	LOPART	93	1
1.5	#000000	7.5	8.5	9.76030197582816	9.76030197582816	8 8	LOPART	93	1
1.5	#000000	8.5	9.5	11.9844739366529	11.9844739366529	9 9	LOPART	93	1
1.5	#000000	9.5	10.5	9.86121298788034	9.86121298788034	10 10	LOPART	93	1
1.5	#000000	10.5	11.5	10.4176507507926	10.4176507507926	11 11	LOPART	93	1
1.5	#000000	11.5	12.5	10.9817527774637	10.9817527774637	12 12	LOPART	93	1
1.5	#000000	12.5	13.5	9.6073046444962	9.6073046444962	13 13	LOPART	93	1
1.5	#000000	13.5	14.5	8.96033102305108	8.96033102305108	14 14	LOPART	93	1
1.5	#000000	14.5	15.5	11.7822289603086	11.7822289603086	15 15	LOPART	93	1
1.5	#000000	15.5	16.5	7.68893091539482	7.68893091539482	16 16	LOPART	93	1
1.5	#000000	16.5	17.5	10.8786045809213	10.8786045809213	17 17	LOPART	93	1
1.5	#000000	17.5	18.5	10.0358067180152	10.0358067180152	18 18	LOPART	93	1
1.5	#000000	18.5	25.5	10.8407449788019	10.8407449788019	19 25	LOPART	93	1
1.5	#000000	25.5	30.5	6.70216254532261	6.70216254532261	26 30	LOPART	93	1
1.5	#000000	30.5	32.5	7.52894950242987	7.52894950242987	31 32	LOPART	93	1
1.5	#000000	32.5	33.5	8.07616435381198	8.07616435381198	33 33	LOPART	93	1
1.5	#000000	33.5	34.5	6.71584227951178	6.71584227951178	34 34	LOPART	93	1
1.5	#000000	34.5	36.5	6.31383211366423	6.31383211366423	35 36	LOPART	93	1
1.5	#000000	36.5	37.5	5.27402022085397	5.27402022085397	37 37	LOPART	93	1
1.5	#000000	37.5	38.5	6.09741552023633	6.09741552023633	38 38	LOPART	93	1
1.5	#000000	38.5	41.5	6.60361309644486	6.60361309644486	39 41	LOPART	93	1
1.5	#000000	41.5	42.5	5.04089682483289	5.04089682483289	42 42	LOPART	93	1
1.5	#000000	42.5	43.5	6.15829493986439	6.15829493986439	43 43	LOPART	93	1
1.5	#000000	43.5	44.5	8.90354746734766	8.90354746734766	44 44	LOPART	93	1
1.5	#000000	44.5	51.5	7.1422671487426	7.1422671487426	45 51	LOPART	93	1
1.5	#000000	51.5	55.5	8.43304929681118	8.43304929681118	52 55	LOPART	93	1
1.5	#000000	55.5	56.5	6.03412175855266	6.03412175855266	56 56	LOPART	93	1
1.5	#000000	56.5	57.5	7.67702890624003	7.67702890624003	57 57	LOPART	93	1
1.5	#000000	57.5	59.5	9.03754616477136	9.03754616477136	58 59	LOPART	93	1
1.5	#000000	59.5	60.5	9.67161876732598	9.67161876732598	60 60	LOPART	93	1
1.5	#000000	60.5	61.5	6.21175779323511	6.21175779323511	61 61	LOPART	93	1
1.5	#000000	61.5	62.5	10.0312425187552	10.0312425187552	62 62	LOPART	93	1
1.5	#000000	62.5	63.5	7.29685566700607	7.29685566700607	63 63	LOPART	93	1
1.5	#000000	63.5	65.5	8.3321997800204	8.3321997800204	64 65	LOPART	93	1
1.5	#000000	65.5	66.5	7.18000489438384	7.18000489438384	66 66	LOPART	93	1
1.5	#000000	66.5	67.5	6.00115300503592	6.00115300503592	67 67	LOPART	93	1
1.5	#000000	67.5	68.5	7.52070740854833	7.52070740854833	68 68	LOPART	93	1
1.5	#000000	68.5	69.5	8.08417990432224	8.08417990432224	69 69	LOPART	93	1
1.5	#000000	69.5	71.5	7.09161886191447	7.09161886191447	70 71	LOPART	93	1
1.5	#000000	71.5	75.5	8.1424784575037	8.1424784575037	72 75	LOPART	93	1
1.5	#000000	75.5	76.5	4.09288962440655	4.09288962440655	76 76	LOPART	93	1
1.5	#000000	76.5	77.5	6.30351223242224	6.30351223242224	77 77	LOPART	93	1
1.5	#000000	77.5	79.5	5.91215768542378	5.91215768542378	78 79	LOPART	93	1
1.5	#000000	79.5	90.5	4.80348097400612	4.80348097400612	80 90	LOPART	93	1
1.5	#000000	90.5	92.5	6.64077290365316	6.64077290365316	91 92	LOPART	93	1
